state_abbr,year,quarter,utilization_type,moud_generic,ndc,scripts,total_reimb,medicaid_reimb,nonmedicaid_reimb,suppressed_cells
SC,2024,3,FFSU,Buprenorphine,59011075104,15,4776.8,4776.8,0,0
SC,2024,3,FFSU,Buprenorphine,59011075204,13,7272.07,7272.07,0,0
SC,2024,3,FFSU,Buprenorphine,59011075704,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,59011075804,15,7981.7,7981.7,0,0
SC,2024,3,FFSU,Buprenorphine,59385002160,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,59385002360,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,59385002460,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,59385002760,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,62175045232,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,62175045832,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,62756097083,16,805.33,805.33,0,0
SC,2024,3,FFSU,Buprenorphine,65162041503,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,69238120202,0,0,0,0,1
SC,2024,3,FFSU,Buprenorphine,69238120502,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00054017613,30,860.22,860.22,0,0
SC,2024,3,MCOU,Buprenorphine,00054017713,480,16806.53,16806.53,0,0
SC,2024,3,MCOU,Buprenorphine,00054018813,69,3305.59,3305.59,0,0
SC,2024,3,MCOU,Buprenorphine,00054018913,1758,66876.52,66876.52,0,0
SC,2024,3,MCOU,Buprenorphine,00093323940,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00093365740,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00093365840,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00121101930,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00121203630,19,569.19,569.19,0,0
SC,2024,3,MCOU,Buprenorphine,00121203830,78,2820.57,2820.57,0,0
SC,2024,3,MCOU,Buprenorphine,00228315303,549,13116.94,13116.94,0,0
SC,2024,3,MCOU,Buprenorphine,00228315603,43,1003.83,1003.83,0,0
SC,2024,3,MCOU,Buprenorphine,00378876593,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00378876693,17,1132.52,1132.52,0,0
SC,2024,3,MCOU,Buprenorphine,00378876793,102,10878.1,10878.1,0,0
SC,2024,3,MCOU,Buprenorphine,00378876893,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,00406800503,28,2263.5,2263.5,0,0
SC,2024,3,MCOU,Buprenorphine,00406802003,456,19439.13,19439.13,0,0
SC,2024,3,MCOU,Buprenorphine,12496010001,68,129736.56,129736.56,0,0
SC,2024,3,MCOU,Buprenorphine,12496030001,54,100808.81,100808.81,0,0
SC,2024,3,MCOU,Buprenorphine,12496120203,33,5252.4,5252.4,0,0
SC,2024,3,MCOU,Buprenorphine,12496120403,18,5698.6,5698.6,0,0
SC,2024,3,MCOU,Buprenorphine,12496120803,411,104319.48,104319.48,0,0
SC,2024,3,MCOU,Buprenorphine,12496121203,55,22198.38,22198.38,0,0
SC,2024,3,MCOU,Buprenorphine,16729055010,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,42858035340,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,42858049340,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,42858050103,27,362.87,362.87,0,0
SC,2024,3,MCOU,Buprenorphine,42858050203,302,6835.13,6835.13,0,0
SC,2024,3,MCOU,Buprenorphine,42858058640,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,42858060103,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,42858060203,210,9540.27,9540.27,0,0
SC,2024,3,MCOU,Buprenorphine,42858083940,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,43598057930,32,2980.07,2980.07,0,0
SC,2024,3,MCOU,Buprenorphine,43598058030,28,4161.6,4161.6,0,0
SC,2024,3,MCOU,Buprenorphine,43598058130,84,19393.75,19393.75,0,0
SC,2024,3,MCOU,Buprenorphine,43598058230,670,89888.68,89888.68,0,0
SC,2024,3,MCOU,Buprenorphine,47781035503,105,6329.1,6329.1,0,0
SC,2024,3,MCOU,Buprenorphine,47781035603,54,8441.69,8441.69,0,0
SC,2024,3,MCOU,Buprenorphine,47781035703,2041,233424.91,233424.91,0,0
SC,2024,3,MCOU,Buprenorphine,47781035803,87,12158.04,12158.04,0,0
SC,2024,3,MCOU,Buprenorphine,50742036430,391,55888.36,55888.36,0,0
SC,2024,3,MCOU,Buprenorphine,50742036530,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,50742037404,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,54123095730,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,54123098630,18,15431.56,15431.56,0,0
SC,2024,3,MCOU,Buprenorphine,58284022401,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,58284022801,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,58284026401,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,58284029601,12,19742.11,19742.11,0,0
SC,2024,3,MCOU,Buprenorphine,59011075004,37,7130.81,7130.81,0,0
SC,2024,3,MCOU,Buprenorphine,59011075104,33,9269.17,9269.17,0,0
SC,2024,3,MCOU,Buprenorphine,59011075204,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,59011075704,23,5921.49,5921.49,0,0
SC,2024,3,MCOU,Buprenorphine,59011075804,14,6735.95,6735.95,0,0
SC,2024,3,MCOU,Buprenorphine,59385002160,14,4193.64,4193.64,0,0
SC,2024,3,MCOU,Buprenorphine,59385002260,19,8079.06,8079.06,0,0
SC,2024,3,MCOU,Buprenorphine,59385002360,31,19656.01,19656.01,0,0
SC,2024,3,MCOU,Buprenorphine,59385002460,29,22681.2,22681.2,0,0
SC,2024,3,MCOU,Buprenorphine,59385002560,35,30980.41,30980.41,0,0
SC,2024,3,MCOU,Buprenorphine,59385002660,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,59385002760,14,16017.42,16017.42,0,0
SC,2024,3,MCOU,Buprenorphine,62175045232,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,62175045832,86,3880.83,3880.83,0,0
SC,2024,3,MCOU,Buprenorphine,62756045983,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,62756046083,15,507.26,507.26,0,0
SC,2024,3,MCOU,Buprenorphine,62756096983,19,1072.01,1072.01,0,0
SC,2024,3,MCOU,Buprenorphine,62756097083,387,18468.65,18468.65,0,0
SC,2024,3,MCOU,Buprenorphine,65162041503,93,3310.69,3310.69,0,0
SC,2024,3,MCOU,Buprenorphine,65162041603,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,69238120202,11,975.36,975.36,0,0
SC,2024,3,MCOU,Buprenorphine,69238120302,15,2016.4,2016.4,0,0
SC,2024,3,MCOU,Buprenorphine,69238120402,14,2716.84,2716.84,0,0
SC,2024,3,MCOU,Buprenorphine,69238120502,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,69238150502,12,1540.94,1540.94,0,0
SC,2024,3,MCOU,Buprenorphine,72888018230,0,0,0,0,1
SC,2024,3,MCOU,Buprenorphine,72888018330,0,0,0,0,1
SC,2024,3,FFSU,Methadone,00054070925,0,0,0,0,1
SC,2024,3,FFSU,Methadone,00054071025,0,0,0,0,1
SC,2024,3,FFSU,Methadone,00054355563,0,0,0,0,1
SC,2024,3,FFSU,Methadone,00406575501,16,341.04,341.04,0,0
SC,2024,3,FFSU,Methadone,00406577101,20,390.18,390.18,0,0
SC,2024,3,FFSU,Methadone,00406622105,0,0,0,0,1
SC,2024,3,FFSU,Methadone,66689083699,0,0,0,0,1
SC,2024,3,MCOU,Methadone,00054070925,16,159.48,159.48,0,0
SC,2024,3,MCOU,Methadone,00054071025,26,494.79,494.79,0,0
SC,2024,3,MCOU,Methadone,00054355563,0,0,0,0,1
SC,2024,3,MCOU,Methadone,00406575501,18,206.43,206.43,0,0
SC,2024,3,MCOU,Methadone,00406577101,54,1057.73,1057.73,0,0
SC,2024,3,MCOU,Methadone,66689082010,0,0,0,0,1
SC,2024,3,MCOU,Methadone,66689083699,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,00406117001,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,00406117003,33,1153.18,1140.18,13,0
SC,2024,3,FFSU,Naltrexone,16729008110,30,965.27,906.75,58.52,0
SC,2024,3,FFSU,Naltrexone,47335032683,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,47335032688,39,1446.98,1366.71,80.27,0
SC,2024,3,FFSU,Naltrexone,51224020630,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,51224020650,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,65757030001,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,68094085362,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,68094090930,0,0,0,0,1
SC,2024,3,FFSU,Naltrexone,68094090950,38,1690.23,1690.23,0,0
SC,2024,3,MCOU,Naltrexone,00406117001,30,618.13,618.13,0,0
SC,2024,3,MCOU,Naltrexone,00406117003,94,2627.06,2627.06,0,0
SC,2024,3,MCOU,Naltrexone,00904703604,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,16729008101,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,16729008110,114,2671.35,2671.35,0,0
SC,2024,3,MCOU,Naltrexone,47335032683,20,456.33,456.33,0,0
SC,2024,3,MCOU,Naltrexone,47335032688,223,5689.68,5689.68,0,0
SC,2024,3,MCOU,Naltrexone,51224020630,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,51224020650,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,62135024260,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,65757030001,73,112662.87,112662.87,0,0
SC,2024,3,MCOU,Naltrexone,68084029121,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,68094085362,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,68094090930,0,0,0,0,1
SC,2024,3,MCOU,Naltrexone,68094090950,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,00054017713,40,1261.93,1259.75,2.18,0
SC,2024,4,FFSU,Buprenorphine,00054018813,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,00054018913,86,3187.3,3064.97,122.33,0
SC,2024,4,FFSU,Buprenorphine,00121203630,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,00121203830,14,386.41,386.41,0,0
SC,2024,4,FFSU,Buprenorphine,00228315303,28,960.09,896.89,63.2,0
SC,2024,4,FFSU,Buprenorphine,00228315603,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,00406800503,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,00406802003,13,858.19,858.19,0,0
SC,2024,4,FFSU,Buprenorphine,12496010001,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,12496030001,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,12496120203,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,12496120403,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,12496120803,113,43850.48,43850.48,0,0
SC,2024,4,FFSU,Buprenorphine,12496121203,13,5722.06,5722.06,0,0
SC,2024,4,FFSU,Buprenorphine,42858050103,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,42858050203,23,1090.6,1090.6,0,0
SC,2024,4,FFSU,Buprenorphine,42858060203,11,574.06,574.06,0,0
SC,2024,4,FFSU,Buprenorphine,47781035703,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,54123098630,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,58284022801,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,58284023201,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,58284029601,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,59011075004,14,3000.2,3000.2,0,0
SC,2024,4,FFSU,Buprenorphine,59011075104,20,6373.6,6373.6,0,0
SC,2024,4,FFSU,Buprenorphine,59011075204,12,6712.68,6712.68,0,0
SC,2024,4,FFSU,Buprenorphine,59011075704,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,59011075804,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,59385002360,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,59385002460,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,59385002760,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,62175045832,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,62756096983,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,62756097083,12,687.73,687.73,0,0
SC,2024,4,FFSU,Buprenorphine,65162041503,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,69238120402,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,69238120502,0,0,0,0,1
SC,2024,4,FFSU,Buprenorphine,72888018330,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,00054017613,21,531.85,531.85,0,0
SC,2024,4,MCOU,Buprenorphine,00054017713,470,16862.69,16862.69,0,0
SC,2024,4,MCOU,Buprenorphine,00054018813,82,4222.64,4222.64,0,0
SC,2024,4,MCOU,Buprenorphine,00054018913,1668,63437.43,63437.43,0,0
SC,2024,4,MCOU,Buprenorphine,00093323940,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,00093365640,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,00093365740,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,00121101930,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,00121203830,127,3714.11,3714.11,0,0
SC,2024,4,MCOU,Buprenorphine,00228315303,482,11430.23,11430.23,0,0
SC,2024,4,MCOU,Buprenorphine,00228315603,48,1140.07,1140.07,0,0
SC,2024,4,MCOU,Buprenorphine,00378876693,16,1140.61,1140.61,0,0
SC,2024,4,MCOU,Buprenorphine,00378876793,68,8638.83,8638.83,0,0
SC,2024,4,MCOU,Buprenorphine,00406800503,23,2111.18,2111.18,0,0
SC,2024,4,MCOU,Buprenorphine,00406802003,489,20258.15,20258.15,0,0
SC,2024,4,MCOU,Buprenorphine,12496010001,70,133741.01,133741.01,0,0
SC,2024,4,MCOU,Buprenorphine,12496030001,38,73261.92,73261.92,0,0
SC,2024,4,MCOU,Buprenorphine,12496120203,62,5965.8,5965.8,0,0
SC,2024,4,MCOU,Buprenorphine,12496120403,31,11911.99,11911.99,0,0
SC,2024,4,MCOU,Buprenorphine,12496120803,861,289955.22,289955.22,0,0
SC,2024,4,MCOU,Buprenorphine,12496121203,54,26548.62,26548.62,0,0
SC,2024,4,MCOU,Buprenorphine,16729055010,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,42858035340,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,42858049340,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,42858050103,23,448.23,448.23,0,0
SC,2024,4,MCOU,Buprenorphine,42858050203,250,7455.32,7455.32,0,0
SC,2024,4,MCOU,Buprenorphine,42858060103,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,42858060203,209,9385.97,9385.97,0,0
SC,2024,4,MCOU,Buprenorphine,42858083940,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,43598057930,26,3699.4,3699.4,0,0
SC,2024,4,MCOU,Buprenorphine,43598058030,17,3048.01,3048.01,0,0
SC,2024,4,MCOU,Buprenorphine,43598058130,85,20374.27,20374.27,0,0
SC,2024,4,MCOU,Buprenorphine,43598058230,631,90996.54,90996.54,0,0
SC,2024,4,MCOU,Buprenorphine,47781035503,77,5254.7,5254.7,0,0
SC,2024,4,MCOU,Buprenorphine,47781035603,29,5126.73,5126.73,0,0
SC,2024,4,MCOU,Buprenorphine,47781035703,1277,162636.31,162636.31,0,0
SC,2024,4,MCOU,Buprenorphine,47781035803,51,7268.38,7268.38,0,0
SC,2024,4,MCOU,Buprenorphine,50742036430,590,84159.22,84159.22,0,0
SC,2024,4,MCOU,Buprenorphine,50742036530,29,4735.41,4735.41,0,0
SC,2024,4,MCOU,Buprenorphine,50742037204,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,50742037304,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,54123095730,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,54123098630,22,14380.67,14380.67,0,0
SC,2024,4,MCOU,Buprenorphine,58284022801,15,26136.13,22921.97,3214.16,0
SC,2024,4,MCOU,Buprenorphine,58284023201,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,58284026401,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,58284029601,31,50538.97,47575.51,2963.46,0
SC,2024,4,MCOU,Buprenorphine,59011075004,54,9745.23,9745.23,0,0
SC,2024,4,MCOU,Buprenorphine,59011075104,54,15784.74,15784.74,0,0
SC,2024,4,MCOU,Buprenorphine,59011075204,15,7804.31,7804.31,0,0
SC,2024,4,MCOU,Buprenorphine,59011075704,33,8944.43,8944.43,0,0
SC,2024,4,MCOU,Buprenorphine,59011075804,37,17334.48,17334.48,0,0
SC,2024,4,MCOU,Buprenorphine,59385002160,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,59385002260,21,8059.6,8059.6,0,0
SC,2024,4,MCOU,Buprenorphine,59385002360,32,18178.05,18178.05,0,0
SC,2024,4,MCOU,Buprenorphine,59385002460,27,20367.8,20367.8,0,0
SC,2024,4,MCOU,Buprenorphine,59385002560,24,21200.71,21200.71,0,0
SC,2024,4,MCOU,Buprenorphine,59385002660,12,12155.09,12155.09,0,0
SC,2024,4,MCOU,Buprenorphine,59385002760,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,62175045232,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,62175045832,78,3845.96,3845.96,0,0
SC,2024,4,MCOU,Buprenorphine,62756045983,18,382.7,382.7,0,0
SC,2024,4,MCOU,Buprenorphine,62756046083,19,738.56,738.56,0,0
SC,2024,4,MCOU,Buprenorphine,62756096983,15,704.57,704.57,0,0
SC,2024,4,MCOU,Buprenorphine,62756097083,407,17783.17,17783.17,0,0
SC,2024,4,MCOU,Buprenorphine,65162041503,83,2664.92,2664.92,0,0
SC,2024,4,MCOU,Buprenorphine,65162041603,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,69238120202,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,69238120302,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,69238120402,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,69238120502,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,69238150502,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,72888018230,0,0,0,0,1
SC,2024,4,MCOU,Buprenorphine,72888018330,18,750.81,750.81,0,0
SC,2024,4,FFSU,Methadone,00054070925,0,0,0,0,1
SC,2024,4,FFSU,Methadone,00054071025,11,302.05,302.05,0,0
SC,2024,4,FFSU,Methadone,00054355563,0,0,0,0,1
SC,2024,4,FFSU,Methadone,00406575501,18,364.42,364.42,0,0
SC,2024,4,FFSU,Methadone,00406577101,32,626.97,626.97,0,0
SC,2024,4,FFSU,Methadone,66689083699,0,0,0,0,1
SC,2024,4,MCOU,Methadone,00054070925,15,149.34,149.34,0,0
SC,2024,4,MCOU,Methadone,00054071025,24,351.34,351.34,0,0
SC,2024,4,MCOU,Methadone,00406575501,17,171.22,171.22,0,0
SC,2024,4,MCOU,Methadone,00406577101,42,707.2,707.2,0,0
SC,2024,4,MCOU,Methadone,66689083699,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,00406117001,12,468.58,468.58,0,0
SC,2024,4,FFSU,Naltrexone,00406117003,31,1248.02,1248.01,0.01,0
SC,2024,4,FFSU,Naltrexone,16729008110,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,47335032683,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,47335032688,88,3667.61,3545.14,122.47,0
SC,2024,4,FFSU,Naltrexone,65757030001,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,68084029121,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,68094090930,0,0,0,0,1
SC,2024,4,FFSU,Naltrexone,68094090950,36,1274.02,1274.02,0,0
SC,2024,4,MCOU,Naltrexone,00406117001,28,872.71,872.71,0,0
SC,2024,4,MCOU,Naltrexone,00406117003,132,3026.33,3026.33,0,0
SC,2024,4,MCOU,Naltrexone,00904703604,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,16729008101,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,16729008110,16,472.82,472.82,0,0
SC,2024,4,MCOU,Naltrexone,47335032683,26,635,635,0,0
SC,2024,4,MCOU,Naltrexone,47335032688,296,6889.04,6889.04,0,0
SC,2024,4,MCOU,Naltrexone,62135024260,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,65757030001,68,104646.65,103884.3,762.35,0
SC,2024,4,MCOU,Naltrexone,68084029121,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,68094085366,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,68094090930,0,0,0,0,1
SC,2024,4,MCOU,Naltrexone,68094090950,19,360.86,360.86,0,0
SD,1991,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1993,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1994,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1996,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1996,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1997,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1998,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1998,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1999,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1999,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,1999,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2000,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2000,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2001,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2001,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2001,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2001,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2002,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2002,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2002,3,FFSU,Methadone,00054355563,18,115.47,0,0,0
SD,2002,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2003,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2003,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2003,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2003,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2003,4,FFSU,Naltrexone,00406117001,0,0,0,0,1
SD,2004,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2004,1,FFSU,Naltrexone,00406117001,0,0,0,0,1
SD,2004,2,FFSU,Naltrexone,00406117001,0,0,0,0,1
SD,2004,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2004,3,FFSU,Methadone,00054355663,0,0,0,0,1
SD,2004,3,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2004,4,FFSU,Methadone,00054355563,12,149.11,0,0,0
SD,2004,4,FFSU,Methadone,00054355663,0,0,0,0,1
SD,2004,4,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2005,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2005,1,FFSU,Methadone,00054355663,0,0,0,0,1
SD,2005,1,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2005,2,FFSU,Methadone,00054355563,11,472.79,0,0,0
SD,2005,2,FFSU,Methadone,00054355663,0,0,0,0,1
SD,2005,2,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2005,3,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2005,3,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2005,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2005,4,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2006,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2006,1,FFSU,Methadone,00406577101,0,0,0,0,1
SD,2006,1,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2006,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2006,2,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2006,2,FFSU,Methadone,00406575501,0,0,0,0,1
SD,2006,2,FFSU,Methadone,00406577101,0,0,0,0,1
SD,2006,2,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2006,3,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2006,3,FFSU,Methadone,00406575501,14,105.83,0,0,0
SD,2006,3,FFSU,Methadone,00406577101,26,539.46,0,0,0
SD,2006,3,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2006,4,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2006,4,FFSU,Methadone,00406575501,12,86.72,0,0,0
SD,2006,4,FFSU,Methadone,00406577101,61,1436.05,0,0,0
SD,2006,4,FFSU,Naltrexone,00406117001,0,0,0,0,1
SD,2006,4,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2007,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2007,4,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2007,4,FFSU,Methadone,00406575501,0,0,0,0,1
SD,2007,4,FFSU,Methadone,00406577101,69,1882.54,1882.54,0,0
SD,2007,4,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2008,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2008,1,FFSU,Methadone,00406054034,0,0,0,0,1
SD,2008,1,FFSU,Methadone,00406575501,0,0,0,0,1
SD,2008,1,FFSU,Methadone,00406577101,73,1594.78,1594.78,0,0
SD,2008,2,FFSU,Methadone,00406575501,19,204.32,204.32,0,0
SD,2008,2,FFSU,Methadone,00406577101,71,1763.11,1763.11,0,0
SD,2008,2,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2008,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2008,3,FFSU,Methadone,00406575501,19,178.64,178.64,0,0
SD,2008,3,FFSU,Methadone,00406577101,86,1686.68,1686.68,0,0
SD,2008,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2008,4,FFSU,Methadone,00406575501,32,256.76,256.76,0,0
SD,2008,4,FFSU,Methadone,00406577101,105,2009.52,2009.52,0,0
SD,2009,1,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2009,1,FFSU,Methadone,00406575501,18,240.35,240.35,0,0
SD,2009,1,FFSU,Methadone,00406577101,80,1776.72,1776.72,0,0
SD,2009,2,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2009,2,FFSU,Methadone,00406575501,15,179.6,179.6,0,0
SD,2009,2,FFSU,Methadone,00406577101,103,2292.95,2292.95,0,0
SD,2009,3,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2009,3,FFSU,Methadone,00406575501,19,199.29,199.29,0,0
SD,2009,3,FFSU,Methadone,00406577101,90,2357.65,2357.65,0,0
SD,2009,4,FFSU,Methadone,00054355563,0,0,0,0,1
SD,2009,4,FFSU,Methadone,00406575501,16,151.24,151.24,0,0
SD,2009,4,FFSU,Methadone,00406577101,76,1821.36,1821.36,0,0
SD,2009,4,FFSU,Naltrexone,00406117003,0,0,0,0,1
SD,2009,4,FFSU,Naltrexone,65757030001,0,0,0,0,1
