state_abbr,year,quarter,moud_generic,utilization_type,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,scripts_per100k,total_reimb_per100k,medicaid_reimb_per100k,nonmedicaid_reimb_per100k,pop
AK,2018,4,Methadone,FFSU,143,3083.01,3083.01,0,19.383049726333024,417.88906389358027,417.88906389358027,0,NA
AK,2018,4,Naltrexone,FFSU,1209,853060.02,850972.9199999999,2087.1,163.8748749589974,115628.70480564087,115345.80716169802,282.89764394286476,NA
AK,2019,1,Buprenorphine,FFSU,6180,1500729.58,1487692.25,13037.33,840.9593468276918,204215.62578669842,202441.5376764756,1774.088110222827,NA
AK,2019,1,Methadone,FFSU,122,2751.12,2751.12,0,16.601462833815276,374.3657084538187,374.3657084538187,0,NA
AK,2019,1,Naltrexone,FFSU,1296,895178.43,887933.05,7245.38,176.3565232182344,121813.70028916483,120827.76662697738,985.9336621874469,NA
AK,2019,2,Buprenorphine,FFSU,5722,1285481.5,1270466.96,15014.54,778.6358224187787,174925.19135907467,172882.04932811702,2043.1420309576458,NA
AK,2019,2,Methadone,FFSU,114,2752.4700000000003,2752.4700000000003,0,15.51284232012247,374.54941316550435,374.54941316550435,0,NA
AK,2019,2,Naltrexone,FFSU,1315,865473.36,857777.69,7695.67,178.94199693825482,117771.50671882974,116724.29869025345,1047.2080285762886,NA
AK,2019,3,Buprenorphine,FFSU,5661,1273038.96,1261947.71,11091.25,770.3350910018711,173232.04082326926,171722.77053920735,1509.2702840619154,NA
AK,2019,3,Methadone,FFSU,84,1881,1881,0,11.430515393774451,255.96189828202074,255.96189828202074,0,NA
AK,2019,3,Naltrexone,FFSU,1163,693737.7100000001,691772.58,1965.13,158.2582071780915,94402.13777853378,94134.72767477462,267.4101037591427,NA
AK,2019,4,Buprenorphine,FFSU,5791,1375327.45,1365207,10120.45,788.0251743493792,187151.20938935192,185774.04320462665,1377.1661847252935,NA
AK,2019,4,Methadone,FFSU,70,1473.38,1473.38,0,9.525429494812043,200.4939615580881,200.4939615580881,0,NA
AK,2019,4,Naltrexone,FFSU,1405,956590.42,956557.7200000001,32.7,191.18897771729885,130170.494301752,130166.0445654023,4.44973634971934,NA
AK,2020,1,Buprenorphine,FFSU,5907,1389230.67,1378823.55,10407.119999999999,805.9058835086034,189536.00313248672,188116.1353081461,1419.8678243406223,NA
AK,2020,1,Methadone,FFSU,26,642.89,642.89,0,3.5472410650454864,87.71099262719588,87.71099262719588,0,NA
AK,2020,1,Naltrexone,FFSU,1185,712924.09,705925.9099999999,6998.18,161.67233315688082,97265.90801185324,96311.1298781386,954.7781337146163,NA
AK,2020,2,Buprenorphine,FFSU,7536,1761285.93,1747149.19,14136.74,1028.1541794685688,240296.37608395502,238367.6674434215,1928.708640533505,NA
AK,2020,2,Methadone,FFSU,55,1284.56,1284.56,0,7.50377917605776,175.25553778903193,175.25553778903193,0,NA
AK,2020,2,Naltrexone,FFSU,1260,700488.4600000001,696003.21,4485.25,171.9047593060505,95569.28580394128,94957.35261213375,611.9331918075103,NA
AK,2020,3,Buprenorphine,FFSU,7827,1618697.45,1613892.28,4805.17,1067.855992927347,220842.69486632358,220187.11423753417,655.5806287894085,NA
AK,2020,3,Methadone,FFSU,67,1361.73,1361.73,0,9.140967359924907,185.78402213478424,185.78402213478424,0,NA
AK,2020,3,Naltrexone,FFSU,1292,711291.25,710245.58,1045.6699999999998,176.27059446302957,97043.13581567444,96900.47260165574,142.66321401869666,NA
AK,2020,4,Buprenorphine,FFSU,7113,1249170.77,1246902.6,2268.17,970.4432959872518,170427.30202301886,170117.8502627687,309.45176025016235,NA
AK,2020,4,Methadone,FFSU,71,1238.51,1238.51,0,9.68669675454729,168.97282813344174,168.97282813344174,0,NA
AK,2020,4,Naltrexone,FFSU,1052,632276.3300000001,628826.55,3449.78,143.5268307856866,86262.94470124046,85792.28311349536,470.6615877451007,NA
AK,2021,1,Buprenorphine,FFSU,8325,1856588.5,1849269.66,7318.84,1132.771732548852,252623.54015318613,251627.67528026746,995.8648729186596,NA
AK,2021,1,Methadone,FFSU,85,1672.37,1672.37,0,11.5658375095078,227.55717265618304,227.55717265618304,0,NA
AK,2021,1,Naltrexone,FFSU,1340,869816.69,866332.08,3484.61,182.3320266204759,118354.80587762255,117880.6596065166,474.1462711059526,NA
AK,2021,2,Buprenorphine,FFSU,8030,1858967.69,1852490.48,6477.21,1092.6314729570308,252947.2733878243,252065.9279951777,881.3453926465766,NA
AK,2021,2,Methadone,FFSU,78,1815.96,1815.96,0,10.613356773430686,247.09527392665626,247.09527392665626,0,NA
AK,2021,2,Naltrexone,FFSU,1477,971732.91,970659.38,1073.53,200.97343531227082,132222.41105530784,132076.3372489363,146.07380637155185,NA
AK,2021,3,Buprenorphine,FFSU,8489,2005088.2,1998228.15,6860.05,1155.086995508373,272829.6978050762,271896.25988028676,933.4379247893997,NA
AK,2021,3,Methadone,FFSU,91,2010,2010,0,12.382249569002466,273.49803993071384,273.49803993071384,0,NA
AK,2021,3,Naltrexone,FFSU,1371,858143.59,858132.2899999999,11.3,186.55015559453167,116766.46260900801,116764.92503296262,1.537576045381625,NA
AK,2021,4,Buprenorphine,FFSU,8312,1888774,1873909.73,14864.27,1131.0028397532803,257002.9785433304,254980.41699606625,2022.5615472641352,NA
AK,2021,4,Methadone,FFSU,96,1794.71,1794.71,0,13.06259295191469,244.20381454927931,244.20381454927931,0,NA
AK,2021,4,Naltrexone,FFSU,1329,814767.47,814762.13,5.34,180.835271178069,110864.33136532671,110863.60475859376,0.7266067329502547,NA
AK,2022,1,Buprenorphine,FFSU,9257,2312555.93,2291341.23,21214.7,1262.416879865153,315373.19235867535,312480.05253137974,2893.1398272955885,NA
AK,2022,1,Methadone,FFSU,87,1671.1699999999998,1671.1699999999998,0,11.864563956818442,227.9046361806468,227.9046361806468,0,NA
AK,2022,1,Naltrexone,FFSU,1446,870738.5,870694.52,43.98,197.19723542022376,118746.35198751902,118740.3542458774,5.997741641619254,NA
AK,2022,2,Buprenorphine,FFSU,8897,2328842.47,2318582.48,10259.99,1213.3221324576284,317594.25782379357,316195.058886422,1399.1989373714673,NA
AK,2022,2,Methadone,FFSU,91,1757.1399999999999,1757.1399999999999,0,12.410061150235382,239.62873461016042,239.62873461016042,0,NA
AK,2022,2,Naltrexone,FFSU,1359,807574.9700000001,804535.99,3038.9799999999996,185.33267146340532,110132.46990219237,109718.0311369798,414.4387652125529,NA
AK,2022,3,Buprenorphine,FFSU,9075,2601380.36,2594065.77,7314.59,1237.5967575646823,354761.4213474872,353763.8992684883,997.5220789989036,NA
AK,2022,3,Methadone,FFSU,96,1874,1874,0,13.091932642006556,255.56543511583632,255.56543511583632,0,NA
AK,2022,3,Naltrexone,FFSU,1309,1273849.15,1271288.34,2560.81,178.51395654569356,173720.2840403886,173371.05537342012,349.22866696850843,NA
AK,2022,4,Buprenorphine,FFSU,8621,2483497.67,2479323.45,4174.22,1175.6828261118596,338685.25221062737,338115.9958869512,569.2563236762147,NA
AK,2022,4,Methadone,FFSU,80,1549.03,1549.03,0,10.909943868338797,211.2478793796606,211.2478793796606,0,NA
AK,2022,4,Naltrexone,FFSU,1246,695114.21,694988.14,126.07,169.92237574937678,94795.71266480834,94778.51995701483,17.1927077935184,NA
AK,2023,1,Buprenorphine,FFSU,8917,2638002.13,2630895.92,7106.21,1215.8340673515079,359691.9209823754,358722.9883584263,968.9326239490814,NA
AK,2023,1,Methadone,FFSU,101,1815.59,1815.59,0,13.77136265588228,247.55592400389415,247.55592400389415,0,NA
AK,2023,1,Naltrexone,FFSU,1363,749426.26,749299.16,127.10000000000001,185.8452207917579,102184.36445843094,102167.03435750457,17.33010092636275,NA
AK,2023,2,Buprenorphine,FFSU,8716,2587474.29,2581018.39,6455.9,1188.4276921650492,352802.44366694574,351922.18089298427,880.2627739614893,NA
AK,2023,2,Methadone,FFSU,126,2362.64,2362.64,0,17.18011578852641,322.14626005241297,322.14626005241297,0,NA
AK,2023,2,Naltrexone,FFSU,1375,821175.74,818826.3999999999,2349.34,187.48142229542708,111967.41504705443,111647.08224366856,320.3328033858463,NA
AK,2023,3,Buprenorphine,FFSU,8230,2666103.61,2655114.21,10989.4,1122.1615312664471,363523.5613016528,362025.15523461765,1498.4060670351755,NA
AK,2023,3,Methadone,FFSU,80,1651.46,1643.17,8.29,10.908010024461213,225.17677793745892,224.04643539867413,1.130342538784793,NA
AK,2023,3,Naltrexone,FFSU,1222,762298.65,758583.54,3715.1099999999997,166.61985312364502,103939.51644791562,103432.96073389091,506.5557140247011,NA
AK,2023,4,Buprenorphine,FFSU,7772,2602914.76,2595482.27,7432.49,1059.7131738764067,354907.7536862256,353894.3327433918,1013.4209428338464,NA
AK,2023,4,Methadone,FFSU,73,1491.21,1491.21,0,9.953559147320856,203.32667035721005,203.32667035721005,0,NA
AK,2023,4,Naltrexone,FFSU,1277,773525.83,772043.59,1482.24,174.1191100154621,105470.343847746,105268.24023801278,202.10360973321735,NA
AK,2024,1,Buprenorphine,FFSU,7458,2657774.8200000003,2653514.77,4260.05,1016.7190158356236,362323.7059939799,361742.9505845657,580.7554094141256,NA
AK,2024,1,Methadone,FFSU,34,780.42,780.42,0,4.635082668062645,106.39150634733673,106.39150634733673,0,NA
AK,2024,1,Naltrexone,FFSU,1070,667551.51,666416.53,1134.98,145.86877808314793,91004.60100117786,90849.87376216028,154.7272390175806,NA
AK,2024,2,Buprenorphine,FFSU,7948,2817350.69,2807422.61,9928.08,1083.5187366400557,384078.0397962745,382724.58475112333,1353.4550451511582,NA
AK,2024,2,Methadone,FFSU,35,834.94,834.94,0,4.771408628888016,113.82399773153601,113.82399773153601,0,NA
AK,2024,2,Naltrexone,FFSU,1162,767925.8099999999,764642.49,3283.32,158.41076647908216,104688.22389085198,104240.62213715482,447.60175369716006,NA
AK,2024,3,Buprenorphine,FFSU,7721,2794250.33,2784293.14,9957.19,1052.5727435326964,380928.8610238625,379571.43752999173,1357.4234938707848,NA
AK,2024,3,Methadone,FFSU,24,603.01,603.01,0,3.2718230598089257,82.20591763730751,82.20591763730751,0,NA
AK,2024,3,Naltrexone,FFSU,1248,837132.1699999999,832920.01,4212.160000000001,170.13479911006414,114122.84741307856,113548.62065392837,574.2267591501985,NA
AK,2024,4,Buprenorphine,FFSU,8780,3211414.9299999997,3197911.3000000003,13503.630000000001,1196.9419360467652,437799.22594119445,435958.3306068141,1840.8953343803166,NA
AK,2024,4,Methadone,FFSU,31,700.7900000000001,700.7900000000001,0,4.226104785586529,95.5358700868124,95.5358700868124,0,NA
AK,2024,4,Naltrexone,FFSU,1774,1159802.62,1151748.1099999999,8054.51,241.84225450420973,158111.2065392837,157013.16772455611,1098.0388147275662,NA
AK,2025,1,Buprenorphine,FFSU,7354,2953017.81,2931157.51,21860.3,1002.3634732971134,402501.6574299477,399522.0590841064,2979.5983458412957,NA
AK,2025,1,Methadone,FFSU,12,309.24,309.24,0,1.6356216589020072,42.149970149904725,42.149970149904725,0,NA
AK,2025,1,Naltrexone,FFSU,1442,865716.0800000001,859124.3200000001,6591.759999999999,196.54720267805786,117998.66424231189,117100.19545678823,898.4687855236577,NA
AK,2025,2,Buprenorphine,FFSU,7350,2976175.65,2958263.4,17912.25,1001.8182660774794,405658.11281972995,403216.6408147577,2441.47200497229,NA
AK,2025,2,Methadone,FFSU,11,254.54,254.54,0,1.4993198539935066,34.69426142140974,34.69426142140974,0,NA
AK,2025,2,Naltrexone,FFSU,1653,986336.35,980885.94,5450.41,225.3068835137515,134439.42475186256,133696.52403137123,742.9007204913407,NA
AL,1991,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1991,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1992,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1992,2,Methadone,FFSU,12,350.49,0,0,0.28990626122631796,8.467437124767683,0,0,NA
AL,1992,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1992,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1993,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1993,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1993,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1994,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1994,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1994,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1995,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1995,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1995,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1995,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1996,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1996,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1996,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1996,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1997,1,Methadone,FFSU,33,760.0899999999999,0,0,0.7638392039777042,17.593531531861004,0,0,NA
AL,1997,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1997,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1997,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1998,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1998,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1998,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1998,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1999,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1999,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1999,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
AL,1999,4,Methadone,FFSU,12,184.06,0,0,0.27087173974823825,4.154721034838395,0,0,NA
AL,2000,1,Methadone,FFSU,14,245.63,0,0,0.3144531894874705,5.51708120955767,0,0,NA
AL,2000,2,Methadone,FFSU,13,255.75,0,0,0.2919922473812226,5.744385943672898,0,0,NA
AL,2000,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
AL,2000,3,Methadone,FFSU,13,197.64,0,0,0.2919922473812226,4.439180597878834,0,0,NA
AL,2000,4,Methadone,FFSU,23,368.56,0,0,0.5166016684437016,8.278204822678724,0,0,NA
AL,2001,1,Methadone,FFSU,23,359.19,0,0,0.5148138813519639,8.039826001861387,0,0,NA
AL,2001,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
AL,2001,2,Methadone,FFSU,25,345.95,0,0,0.5595803058173521,7.743472271900519,0,0,NA
AL,2001,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
AL,2001,3,Methadone,FFSU,33,557.87,0,0,0.7386460036789048,12.486922608253048,0,0,NA
AL,2001,3,Naltrexone,FFSU,14,957.69,0,0,0.3133649712577172,21.436178523128795,0,0,NA
AL,2001,4,Methadone,FFSU,63,1054.93,0,0,1.4101423706597274,23.61272208063597,0,0,NA
AL,2001,4,Naltrexone,FFSU,11,1016.58,0,0,0.24621533455963493,22.754325891512153,0,0,NA
AL,2002,1,Methadone,FFSU,68,1248.61,0,0,1.5178269895977512,27.870205257083057,0,0,NA
AL,2002,1,Naltrexone,FFSU,13,1144.31,0,0,0.29017280683486424,25.542126506861806,0,0,NA
AL,2002,2,Methadone,FFSU,85,1548.16,0,0,1.897283736997189,34.55645635611257,0,0,NA
AL,2002,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
AL,2002,3,Methadone,FFSU,82,1703.71,0,0,1.830320781573759,38.028485594817425,0,0,NA
AL,2002,3,Naltrexone,FFSU,18,1717.52,0,0,0.40177773254058124,38.336738399616614,0,0,NA
AL,2002,4,Methadone,FFSU,121,2161.26,0,0,2.7008392020783516,48.2414523461476,0,0,NA
AL,2002,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
AL,2003,1,Methadone,FFSU,144,2926.44,0,0,3.1975194354779437,64.98158872750051,0,0,NA
AL,2003,1,Naltrexone,FFSU,17,3272.92,0,0,0.377484933355035,72.67517576919772,0,0,NA
AL,2003,2,Methadone,FFSU,92,1880.0500000000002,0,0,2.042859639333131,41.746502879654926,0,0,NA
AL,2003,2,Naltrexone,FFSU,13,2403.47,0,0,0.28866494903620327,53.36904192769564,0,0,NA
AL,2003,3,Methadone,FFSU,76,1445.19,0,0,1.6875797020578036,32.09043828443312,0,0,NA
AL,2003,3,Naltrexone,FFSU,24,2603.67,0,0,0.5329199059129907,57.81448214285318,0,0,NA
AL,2003,4,Methadone,FFSU,73,1563.0900000000001,0,0,1.6209647138186798,34.708407322230684,0,0,NA
AL,2003,4,Naltrexone,FFSU,25,2565.45,0,0,0.5551249019926986,56.96580719268673,0,0,NA
AL,2004,1,Methadone,FFSU,54,1159.77,0,0,1.191861177307228,25.597867363066737,0,0,NA
AL,2004,1,Naltrexone,FFSU,23,3383.72,0,0,0.5076445755197453,74.68378709033358,0,0,NA
AL,2004,2,Methadone,FFSU,93,2119.2200000000003,0,0,2.0526498053624485,46.77437118838934,0,0,NA
AL,2004,2,Naltrexone,FFSU,25,3275.59,0,0,0.5517875820866797,72.29719544029228,0,0,NA
AL,2004,3,Methadone,FFSU,89,1606.77,0,0,1.9643637922285795,35.46382933077657,0,0,NA
AL,2004,3,Naltrexone,FFSU,35,4289.87,0,0,0.7725026149213515,94.68387979064738,0,0,NA
AL,2004,4,Methadone,FFSU,115,1965.19,0,0,2.5382228775987263,43.37469753763688,0,0,NA
AL,2004,4,Naltrexone,FFSU,50,4893.71,0,0,1.1035751641733593,108.0115363333362,0,0,NA
AL,2005,1,Methadone,FFSU,113,2059.7,0,0,2.4748588290150697,45.11032504533043,0,0,NA
AL,2005,1,Naltrexone,FFSU,69,6151.67,0,0,1.511196984088848,134.73021958130207,0,0,NA
AL,2005,2,Methadone,FFSU,114,2009.32,0,0,2.4967602345815747,44.00693223288991,0,0,NA
AL,2005,2,Naltrexone,FFSU,67,6130.139999999999,0,0,1.4673941729558377,134.2586823194552,0,0,NA
AL,2005,3,Methadone,FFSU,97,1670.71,0,0,2.124436339950989,36.59089729401564,0,0,NA
AL,2005,3,Naltrexone,FFSU,83,7528.68,0,0,1.8178166620199185,164.88867406043516,0,0,NA
AL,2005,4,Methadone,FFSU,113,1988.28,0,0,2.4748588290150697,43.54612665977064,0,0,NA
AL,2005,4,Naltrexone,FFSU,88,8033.35,0,0,1.9273236898524437,175.94165640768327,0,0,NA
AL,2006,1,Methadone,FFSU,143,2124.11,0,0,3.089232813874155,45.88720498096665,0,0,NA
AL,2006,1,Naltrexone,FFSU,70,6414.549999999999,0,0,1.5122118669314046,138.57369472892628,0,0,NA
AL,2006,2,Methadone,FFSU,145,2101.66,0,0,3.1324388672150523,45.402217032215084,0,0,NA
AL,2006,2,Naltrexone,FFSU,59,5862.48,0,0,1.2745785735564696,126.64731179497173,0,0,NA
AL,2006,3,Methadone,FFSU,213,2930.9300000000003,0,0,4.601444680805559,63.31695895921802,0,0,NA
AL,2006,3,Naltrexone,FFSU,45,4333.92,0,0,0.9721362001701886,93.62578934759075,0,0,NA
AL,2006,4,Methadone,FFSU,286,3998.5,0,0,6.17846562774831,86.37970214178887,0,0,NA
AL,2006,4,Naltrexone,FFSU,38,4000.66,0,0,0.8209150134770482,86.42636467939704,0,0,NA
AL,2007,1,Methadone,FFSU,368,5178.21,0,0,7.875296393627858,110.8150503762166,0,0,NA
AL,2007,1,Naltrexone,FFSU,40,4330.54,0,0,0.8560104775682454,92.67469033820974,0,0,NA
AL,2007,2,Methadone,FFSU,358,5001.22,0,0,7.661293774235797,107.02741801559651,0,0,NA
AL,2007,2,Naltrexone,FFSU,45,5159.88,0,0,0.9630117872642762,110.42278357487096,0,0,NA
AL,2007,3,Methadone,FFSU,426,6292.75,0,0,9.116511586101813,134.66649831793941,0,0,NA
AL,2007,3,Naltrexone,FFSU,48,5448.54,0,0,1.0272125730818946,116.6001831862422,0,0,NA
AL,2008,1,Methadone,FFSU,528,10959.87,8387.539999999999,2572.33,11.19069409008424,232.28892507024915,177.76968619004762,54.5192388802015,NA
AL,2008,1,Naltrexone,FFSU,49,6196.66,5906.1,290.56,1.03853032275403,131.33508795504054,125.17681508607296,6.158272868967569,NA
AL,2008,2,Methadone,FFSU,511,9597.15,8942.24,654.91,10.83038765157774,203.40676095956812,189.52627333355093,13.880487626017176,NA
AL,2008,2,Naltrexone,FFSU,30,3286.02,3259.02,27,0.6358348914820591,69.64553900359586,69.07328760126201,0.5722514023338532,NA
AL,2008,3,Methadone,FFSU,514,9628.72,8972.63,656.09,10.893971140725945,204.07587121037105,190.17037407862222,13.905497131748804,NA
AL,2008,3,Naltrexone,FFSU,19,2018.67,2003.67,15,0.40269543127197077,42.78469401293627,42.46677656719525,0.31791744574102954,NA
AL,2008,4,Methadone,FFSU,587,10564.59,9891.29,673.3000000000001,12.441169376665622,223.91116454008156,209.6409101255859,14.270254414495678,NA
AL,2008,4,Naltrexone,FFSU,25,2684.96,2663.96,21,0.5298624095683826,56.90637500778898,56.461290583751534,0.44508442403744136,NA
AL,2009,1,Methadone,FFSU,639,11928.61,11181.09,747.52,13.430187614886954,250.70965615777254,234.99864857423532,15.711007583537238,NA
AL,2009,1,Naltrexone,FFSU,35,3920.96,3887.96,33,0.7356127801581274,82.40880818539459,81.71523042124551,0.6935777641490914,NA
AL,2009,2,Methadone,FFSU,613,13970.189999999999,11527.97,2442.2200000000003,12.883732406769488,293.6185801496362,242.2892017508425,51.32937839879377,NA
AL,2009,2,Naltrexone,FFSU,37,4257.75,4233.75,24,0.7776477961671632,89.48729470623618,88.98287451412776,0.5044201921084301,NA
AL,2009,3,Methadone,FFSU,563,10722.88,10057.59,665.2900000000001,11.832857006543591,225.36821623148512,211.38547833115942,13.98273790032573,NA
AL,2009,3,Naltrexone,FFSU,49,15451.33,15369.18,82.15,1.0298578922213784,324.74845195544793,323.0218636728768,1.7265882825711476,NA
AL,2009,4,Buprenorphine,FFSU,18,5556.06,5474.59,81.47,0.3783151440813226,116.77453552358186,115.06223914645378,1.7122963771280753,NA
AL,2009,4,Methadone,FFSU,705,12563.61,11657.35,906.26,14.817343143185136,264.0557737406414,245.008446936467,19.047326804174414,NA
AL,2009,4,Naltrexone,FFSU,71,21348.39,21250.48,97.91,1.4922430683207726,448.6899577085704,446.63213349984807,2.0578242087223497,NA
AL,2010,1,Buprenorphine,FFSU,50,15570.61,15346.61,224,1.0442982983785807,325.20723055433024,320.5287741775942,4.678456376736041,NA
AL,2010,1,Methadone,FFSU,627,11024.49,10250.82,773.67,13.095500661667401,230.2571229498336,214.09827765970246,16.15884529013113,NA
AL,2010,1,Naltrexone,FFSU,58,23630.79,23419.7,211.09,1.2113860261191536,493.5518757268316,489.14305717073694,4.408818556094692,NA
AL,2010,2,Buprenorphine,FFSU,71,7152.92,6811.59,341.33,1.4829035836975846,149.39564368876233,142.26663692505113,7.129006763711219,NA
AL,2010,2,Methadone,FFSU,577,10389.109999999999,9688.26,700.85,12.051202363288821,216.9865978933579,202.34866864498537,14.637929248372565,NA
AL,2010,2,Naltrexone,FFSU,58,24234.14,24144.14,90,1.2113860261191536,506.15342329336596,504.2736863562845,1.8797369370814452,NA
AL,2010,3,Buprenorphine,FFSU,144,13264.2,12765.02,499.18,3.007579099330312,277.0356297870634,266.609773295371,10.425856491692398,NA
AL,2010,3,Methadone,FFSU,586,10938.62,10199.12,739.5,12.239176056996966,228.46364505219822,213.01847321917901,15.445171833019208,NA
AL,2010,3,Naltrexone,FFSU,61,29815.58,29380.91,434.66999999999996,1.2740439240218684,622.7271891834089,613.6486863562845,9.078502827124352,NA
AL,2010,4,Buprenorphine,FFSU,390,112168.44,110974.59,1193.85,8.14552672735293,2342.7462204755984,2317.811510005213,24.93471047038537,NA
AL,2010,4,Methadone,FFSU,627,10575.7,10050.09,525.61,13.095500661667401,220.88371028324715,209.9058377110318,10.977872572215317,NA
AL,2010,4,Naltrexone,FFSU,66,27578.75,27430.27,148.48,1.3784737538597265,576.0088339281657,572.9076857013006,3.1011482268650328,NA
AL,2011,1,Buprenorphine,FFSU,530,191730.02000000002,189589.59999999998,2140.42,11.014138204990568,3984.416864765294,3939.935955903546,44.480908861747004,NA
AL,2011,1,Methadone,FFSU,653,11173.95,10681.8,492.15,13.570249524261964,232.21024452010258,221.98268203409103,10.227562486011525,NA
AL,2011,1,Naltrexone,FFSU,78,42901.79,42742.23,159.56,1.620948641489178,891.5589515122308,888.2430724707435,3.3158790414873494,NA
AL,2011,2,Buprenorphine,FFSU,728,242647.86,239201.64,3446.2200000000003,15.128853987232327,5042.560500349439,4970.943248717736,71.61725163170301,NA
AL,2011,2,Methadone,FFSU,610,10248.35,9782.85,465.5,12.676649632158956,212.97498730776434,203.30124894092828,9.673738366836055,NA
AL,2011,2,Naltrexone,FFSU,85,61578.6,58817.270000000004,2761.3300000000004,1.766418391366412,1279.689077112891,1222.3047936231048,57.384283489786064,NA
AL,2011,3,Buprenorphine,FFSU,680,251415.89,246706.97999999998,4708.91,14.131347130931296,5224.77237620888,5126.914667652536,97.85770855634365,NA
AL,2011,3,Methadone,FFSU,640,10722.09,10192.68,529.41,13.300091417347101,222.8199643515987,211.81808716838353,11.001877183215202,NA
AL,2011,3,Naltrexone,FFSU,96,47346.76,45849.6,1497.16,1.9950137126020653,983.9316192424891,952.8185491387463,31.113070103742793,NA
AL,2011,4,Buprenorphine,FFSU,868,322920.17000000004,317742.47,5177.7,18.038248984777006,6710.73090860198,6603.131090896357,107.59981770562202,NA
AL,2011,4,Methadone,FFSU,661,11408.66,10629.93,778.73,13.736500666978802,237.08784523348623,220.90475118750075,16.18309404598548,NA
AL,2011,4,Naltrexone,FFSU,106,44257.729999999996,43899.17,358.56,2.202827640998114,919.7372733191646,912.2858971025959,7.451376216568714,NA
AL,2012,1,Buprenorphine,FFSU,1009,359670.71,352564.35,7106.36,20.851497453699448,7432.777892700963,7285.921354103271,146.85653859769238,NA
AL,2012,1,Methadone,FFSU,445,7541.88,7038.4800000000005,503.40000000000003,9.19615100782582,155.85678059078967,145.453763922611,10.403016668178694,NA
AL,2012,1,Naltrexone,FFSU,83,45446.54,45117.72,328.82,1.7152371542686362,939.1758306139247,932.3805983119173,6.795232302007386,NA
AL,2012,2,Buprenorphine,FFSU,1238,457696.39,448748.86,8947.53,25.58389875885026,9458.528355453349,9273.623103707165,184.90525174618378,NA
AL,2012,2,Methadone,FFSU,455,7523.12,6993.32,529.8,9.402806086653367,155.46909566290918,144.5205095866258,10.948586076283414,NA
AL,2012,2,Naltrexone,FFSU,131,43907.24,42957.46,949.78,2.7071815326408597,907.3654143300005,887.7377282531178,19.627686076882714,NA
AL,2012,3,Buprenorphine,FFSU,1197,500086.4,491554.3,8532.1,24.73661293565732,10334.539441258397,10158.219261451946,176.320179806451,NA
AL,2012,3,Methadone,FFSU,362,6081.55,5654.63,426.91999999999996,7.480913853557185,125.67831946436657,116.85580083906095,8.822518625305616,NA
AL,2012,3,Naltrexone,FFSU,101,32902.61,31233.34,1669.2700000000002,2.08721629615822,679.9491463182021,645.4528339747562,34.496312343445865,NA
AL,2012,4,Buprenorphine,FFSU,1587,667703.8700000001,656428.42,11275.45,32.79616100993164,13798.43958883079,13565.426687974184,233.01290085660597,NA
