survey_year,state,state_fips,census_region,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,facility_count
1998,ID,16,West,0,1,0,8,1,1
1998,ID,16,West,0,1,0,128,1,5
1998,ID,16,West,0,1,0,129,1,1
1998,ID,16,West,0,1,0,136,1,1
1998,ID,16,West,0,1,0,139,1,1
1998,ID,16,West,0,1,1,128,17,1
1998,ID,16,West,0,2,0,0,2,1
1998,ID,16,West,0,3,0,11,3,1
1998,ID,16,West,0,3,0,128,3,1
1998,ID,16,West,0,3,1,128,3,1
1998,ID,16,West,0,3,2,128,3,2
1998,ID,16,West,0,5,0,0,5,1
1998,ID,16,West,1,1,0,0,1,1
1998,ID,16,West,1,1,0,128,1,8
1998,ID,16,West,1,1,0,130,1,1
1998,ID,16,West,1,1,0,136,1,4
1998,ID,16,West,1,1,0,138,1,1
1998,ID,16,West,1,3,0,128,3,1
1998,ID,16,West,1,3,1,128,3,1
1998,ID,16,West,1,3,1,136,3,1
1998,ID,16,West,1,3,2,128,3,1
1998,ID,16,West,1,3,2,136,3,1
1998,ID,16,West,1,7,2,128,7,1
1998,ID,16,West,1,7,2,136,7,2
1998,IL,17,Midwest,0,0,0,0,0,7
1998,IL,17,Midwest,0,1,0,0,1,18
1998,IL,17,Midwest,0,1,0,2,1,5
1998,IL,17,Midwest,0,1,0,3,1,1
1998,IL,17,Midwest,0,1,0,8,1,6
1998,IL,17,Midwest,0,1,0,9,1,1
1998,IL,17,Midwest,0,1,0,10,1,3
1998,IL,17,Midwest,0,1,0,11,1,1
1998,IL,17,Midwest,0,1,0,128,1,45
1998,IL,17,Midwest,0,1,0,130,1,10
1998,IL,17,Midwest,0,1,0,131,1,1
1998,IL,17,Midwest,0,1,0,136,1,19
1998,IL,17,Midwest,0,1,0,137,1,1
1998,IL,17,Midwest,0,1,0,138,1,15
1998,IL,17,Midwest,0,1,0,139,1,1
1998,IL,17,Midwest,0,1,1,2,1,1
1998,IL,17,Midwest,0,1,1,128,17,1
1998,IL,17,Midwest,0,1,1,137,1,1
1998,IL,17,Midwest,0,1,2,138,1,1
1998,IL,17,Midwest,0,2,1,11,2,1
1998,IL,17,Midwest,0,3,0,0,3,1
1998,IL,17,Midwest,0,3,0,8,3,1
1998,IL,17,Midwest,0,3,0,11,3,3
1998,IL,17,Midwest,0,3,0,128,3,1
1998,IL,17,Midwest,0,3,0,130,3,1
1998,IL,17,Midwest,0,3,0,137,3,1
1998,IL,17,Midwest,0,3,1,9,3,1
1998,IL,17,Midwest,0,3,1,10,19,1
1998,IL,17,Midwest,0,3,1,11,3,1
1998,IL,17,Midwest,0,3,1,128,3,6
1998,IL,17,Midwest,0,3,1,136,3,4
1998,IL,17,Midwest,0,3,1,137,19,1
1998,IL,17,Midwest,0,3,1,138,3,1
1998,IL,17,Midwest,0,3,1,139,3,2
1998,IL,17,Midwest,0,3,2,128,3,1
1998,IL,17,Midwest,0,3,2,130,3,1
1998,IL,17,Midwest,0,3,2,136,3,1
1998,IL,17,Midwest,0,3,2,138,3,1
1998,IL,17,Midwest,0,3,3,136,3,1
1998,IL,17,Midwest,0,3,3,138,3,1
1998,IL,17,Midwest,0,5,0,0,5,6
1998,IL,17,Midwest,0,5,0,128,5,1
1998,IL,17,Midwest,0,5,0,130,5,2
1998,IL,17,Midwest,0,5,0,136,5,2
1998,IL,17,Midwest,0,5,0,138,5,1
1998,IL,17,Midwest,0,7,2,138,7,1
1998,IL,17,Midwest,1,1,0,0,1,34
1998,IL,17,Midwest,1,1,0,1,1,1
1998,IL,17,Midwest,1,1,0,2,1,4
1998,IL,17,Midwest,1,1,0,8,1,10
1998,IL,17,Midwest,1,1,0,9,1,3
1998,IL,17,Midwest,1,1,0,10,1,13
1998,IL,17,Midwest,1,1,0,11,1,1
1998,IL,17,Midwest,1,1,0,128,1,80
1998,IL,17,Midwest,1,1,0,128,513,1
1998,IL,17,Midwest,1,1,0,130,1,19
1998,IL,17,Midwest,1,1,0,136,1,41
1998,IL,17,Midwest,1,1,0,137,1,3
1998,IL,17,Midwest,1,1,0,138,1,25
1998,IL,17,Midwest,1,1,0,139,1,4
1998,IL,17,Midwest,1,1,1,0,17,1
1998,IL,17,Midwest,1,1,1,2,1,1
1998,IL,17,Midwest,1,1,1,128,1,1
1998,IL,17,Midwest,1,1,1,128,17,1
1998,IL,17,Midwest,1,1,1,136,17,1
1998,IL,17,Midwest,1,1,1,138,17,1
1998,IL,17,Midwest,1,1,1,139,1,1
1998,IL,17,Midwest,1,1,2,128,1,1
1998,IL,17,Midwest,1,1,3,138,1,1
1998,IL,17,Midwest,1,3,0,9,3,1
1998,IL,17,Midwest,1,3,0,10,3,1
1998,IL,17,Midwest,1,3,0,11,3,2
1998,IL,17,Midwest,1,3,0,128,3,2
1998,IL,17,Midwest,1,3,0,136,3,1
1998,IL,17,Midwest,1,3,0,137,3,1
1998,IL,17,Midwest,1,3,0,138,3,1
1998,IL,17,Midwest,1,3,0,139,3,2
1998,IL,17,Midwest,1,3,1,0,3,1
1998,IL,17,Midwest,1,3,1,10,3,1
1998,IL,17,Midwest,1,3,1,11,3,3
1998,IL,17,Midwest,1,3,1,128,3,3
1998,IL,17,Midwest,1,3,1,129,3,1
1998,IL,17,Midwest,1,3,1,130,3,2
1998,IL,17,Midwest,1,3,1,136,3,1
1998,IL,17,Midwest,1,3,1,137,3,2
1998,IL,17,Midwest,1,3,1,138,3,3
1998,IL,17,Midwest,1,3,1,139,3,1
1998,IL,17,Midwest,1,3,1,139,19,2
1998,IL,17,Midwest,1,3,2,128,3,1
1998,IL,17,Midwest,1,3,2,138,3,2
1998,IL,17,Midwest,1,3,2,139,3,1
1998,IL,17,Midwest,1,3,3,128,3,2
1998,IL,17,Midwest,1,5,0,128,5,1
1998,IL,17,Midwest,1,5,0,136,5,1
1998,IL,17,Midwest,1,7,0,128,7,1
1998,IL,17,Midwest,1,7,2,138,7,5
1998,IL,17,Midwest,1,7,3,130,7,1
1998,IN,18,Midwest,0,0,0,0,0,7
1998,IN,18,Midwest,0,1,0,0,1,17
1998,IN,18,Midwest,0,1,0,8,1,2
1998,IN,18,Midwest,0,1,0,10,1,3
1998,IN,18,Midwest,0,1,0,11,1,9
1998,IN,18,Midwest,0,1,0,128,1,15
1998,IN,18,Midwest,0,1,0,130,1,1
1998,IN,18,Midwest,0,1,0,136,1,3
1998,IN,18,Midwest,0,1,0,138,1,2
1998,IN,18,Midwest,0,1,1,0,17,1
1998,IN,18,Midwest,0,1,1,11,17,1
1998,IN,18,Midwest,0,1,1,136,1,1
1998,IN,18,Midwest,0,1,2,10,1,1
1998,IN,18,Midwest,0,2,0,11,2,1
1998,IN,18,Midwest,0,3,0,0,3,1
1998,IN,18,Midwest,0,3,0,10,3,1
1998,IN,18,Midwest,0,3,0,11,3,6
1998,IN,18,Midwest,0,3,0,139,3,1
1998,IN,18,Midwest,0,3,1,10,3,1
1998,IN,18,Midwest,0,3,1,11,19,2
1998,IN,18,Midwest,0,3,1,128,3,2
1998,IN,18,Midwest,0,3,1,136,3,1
1998,IN,18,Midwest,0,3,1,136,19,1
1998,IN,18,Midwest,0,3,1,139,19,1
1998,IN,18,Midwest,0,3,2,3,3,1
1998,IN,18,Midwest,0,5,0,0,5,3
1998,IN,18,Midwest,0,5,0,8,5,2
1998,IN,18,Midwest,1,1,0,0,1,45
1998,IN,18,Midwest,1,1,0,2,1,2
1998,IN,18,Midwest,1,1,0,8,1,4
1998,IN,18,Midwest,1,1,0,10,1,8
1998,IN,18,Midwest,1,1,0,11,1,11
1998,IN,18,Midwest,1,1,0,128,1,27
1998,IN,18,Midwest,1,1,0,130,1,1
1998,IN,18,Midwest,1,1,0,136,1,20
1998,IN,18,Midwest,1,1,0,138,1,4
1998,IN,18,Midwest,1,1,0,139,1,2
1998,IN,18,Midwest,1,1,1,0,17,1
1998,IN,18,Midwest,1,1,1,10,17,1
1998,IN,18,Midwest,1,1,1,11,1,1
1998,IN,18,Midwest,1,1,1,128,1,1
1998,IN,18,Midwest,1,1,1,139,1,1
1998,IN,18,Midwest,1,1,2,9,1,1
1998,IN,18,Midwest,1,1,2,11,1,1
1998,IN,18,Midwest,1,3,0,0,3,1
1998,IN,18,Midwest,1,3,0,3,3,1
1998,IN,18,Midwest,1,3,0,8,3,1
1998,IN,18,Midwest,1,3,0,11,3,5
1998,IN,18,Midwest,1,3,0,128,3,1
1998,IN,18,Midwest,1,3,0,136,3,1
1998,IN,18,Midwest,1,3,1,0,3,1
1998,IN,18,Midwest,1,3,1,0,19,2
1998,IN,18,Midwest,1,3,1,3,3,1
1998,IN,18,Midwest,1,3,1,9,3,1
1998,IN,18,Midwest,1,3,1,10,3,1
1998,IN,18,Midwest,1,3,1,10,19,2
1998,IN,18,Midwest,1,3,1,11,3,1
1998,IN,18,Midwest,1,3,1,11,19,3
1998,IN,18,Midwest,1,3,1,128,3,1
1998,IN,18,Midwest,1,3,1,136,3,1
1998,IN,18,Midwest,1,3,1,138,19,1
1998,IN,18,Midwest,1,3,1,139,19,2
1998,IN,18,Midwest,1,3,2,128,3,3
1998,IN,18,Midwest,1,3,2,138,3,1
1998,IN,18,Midwest,1,3,3,128,3,3
1998,IN,18,Midwest,1,3,3,130,19,1
1998,IN,18,Midwest,1,5,0,0,5,2
1998,IN,18,Midwest,1,5,0,8,5,1
1998,IN,18,Midwest,1,5,0,128,5,2
1998,IN,18,Midwest,1,7,1,138,7,1
1998,IN,18,Midwest,1,7,2,136,7,1
1998,IN,18,Midwest,1,7,2,139,7,1
1998,IN,18,Midwest,1,7,3,128,7,1
1998,KS,20,Midwest,0,0,0,0,0,3
1998,KS,20,Midwest,0,1,0,0,1,7
1998,KS,20,Midwest,0,1,0,8,1,1
1998,KS,20,Midwest,0,1,0,9,1,1
1998,KS,20,Midwest,0,1,0,10,1,2
1998,KS,20,Midwest,0,1,0,11,1,1
1998,KS,20,Midwest,0,1,0,128,1,9
1998,KS,20,Midwest,0,1,0,130,1,2
1998,KS,20,Midwest,0,1,0,136,1,10
1998,KS,20,Midwest,0,1,0,138,1,1
1998,KS,20,Midwest,0,1,1,128,17,1
1998,KS,20,Midwest,0,2,0,9,2,1
1998,KS,20,Midwest,0,2,0,11,2,1
1998,KS,20,Midwest,0,3,0,128,3,1
1998,KS,20,Midwest,0,3,1,0,3,1
1998,KS,20,Midwest,0,3,1,128,3,1
1998,KS,20,Midwest,0,3,1,130,3,1
1998,KS,20,Midwest,0,3,1,136,3,1
1998,KS,20,Midwest,0,3,1,139,3,1
1998,KS,20,Midwest,0,3,2,128,3,2
1998,KS,20,Midwest,0,3,2,130,3,1
1998,KS,20,Midwest,0,5,0,0,5,1
1998,KS,20,Midwest,0,5,0,4,5,1
1998,KS,20,Midwest,0,5,0,128,5,2
1998,KS,20,Midwest,0,5,0,130,5,1
1998,KS,20,Midwest,0,5,0,136,5,1
1998,KS,20,Midwest,0,7,2,139,7,1
1998,KS,20,Midwest,1,1,0,0,1,12
1998,KS,20,Midwest,1,1,0,8,1,6
1998,KS,20,Midwest,1,1,0,11,1,2
1998,KS,20,Midwest,1,1,0,128,1,17
1998,KS,20,Midwest,1,1,0,130,1,1
1998,KS,20,Midwest,1,1,0,136,1,21
1998,KS,20,Midwest,1,1,0,138,1,2
1998,KS,20,Midwest,1,1,0,139,1,1
1998,KS,20,Midwest,1,1,1,128,1,1
1998,KS,20,Midwest,1,1,1,128,17,1
1998,KS,20,Midwest,1,3,0,9,3,1
1998,KS,20,Midwest,1,3,0,11,3,1
1998,KS,20,Midwest,1,3,1,0,19,1
1998,KS,20,Midwest,1,3,1,10,3,1
1998,KS,20,Midwest,1,3,1,11,3,1
1998,KS,20,Midwest,1,3,1,128,3,1
1998,KS,20,Midwest,1,3,1,140,3,1
1998,KS,20,Midwest,1,3,2,130,3,1
1998,KS,20,Midwest,1,3,2,136,3,2
1998,KS,20,Midwest,1,5,0,128,5,1
1998,KS,20,Midwest,1,7,2,136,7,1
1998,KY,21,South,0,0,0,0,0,9
1998,KY,21,South,0,1,0,0,1,37
1998,KY,21,South,0,1,0,8,1,19
1998,KY,21,South,0,1,0,9,1,4
1998,KY,21,South,0,1,0,10,1,1
1998,KY,21,South,0,1,0,128,1,27
1998,KY,21,South,0,1,0,136,1,8
1998,KY,21,South,0,1,0,137,1,2
1998,KY,21,South,0,1,0,138,1,2
1998,KY,21,South,0,1,1,9,1,1
1998,KY,21,South,0,1,1,10,17,1
1998,KY,21,South,0,1,1,137,1,1
1998,KY,21,South,0,1,2,136,1,1
1998,KY,21,South,0,2,0,139,2,1
1998,KY,21,South,0,2,1,11,18,1
1998,KY,21,South,0,3,0,0,3,1
1998,KY,21,South,0,3,0,11,3,1
1998,KY,21,South,0,3,0,128,3,1
1998,KY,21,South,0,3,1,128,3,4
1998,KY,21,South,0,3,1,136,3,1
1998,KY,21,South,0,3,2,8,3,2
1998,KY,21,South,0,3,2,128,3,4
1998,KY,21,South,0,3,2,136,3,4
1998,KY,21,South,0,5,0,0,5,6
1998,KY,21,South,0,5,0,128,5,4
1998,KY,21,South,0,7,2,128,7,1
1998,KY,21,South,1,1,0,0,1,9
1998,KY,21,South,1,1,0,8,1,2
1998,KY,21,South,1,1,0,9,1,11
1998,KY,21,South,1,1,0,10,1,1
1998,KY,21,South,1,1,0,128,1,59
1998,KY,21,South,1,1,0,136,1,9
1998,KY,21,South,1,1,0,137,1,1
1998,KY,21,South,1,1,0,192,1,1
1998,KY,21,South,1,1,1,8,1,1
1998,KY,21,South,1,1,1,128,1,1
1998,KY,21,South,1,1,1,128,17,1
1998,KY,21,South,1,1,1,136,17,2
1998,KY,21,South,1,2,0,11,2,1
1998,KY,21,South,1,3,0,11,3,2
1998,KY,21,South,1,3,0,137,3,1
1998,KY,21,South,1,3,0,139,3,1
1998,KY,21,South,1,3,1,0,19,1
1998,KY,21,South,1,3,1,3,19,1
1998,KY,21,South,1,3,1,9,19,2
1998,KY,21,South,1,3,1,11,19,1
1998,KY,21,South,1,3,1,128,3,3
1998,KY,21,South,1,3,1,136,3,3
1998,KY,21,South,1,3,1,137,19,2
1998,KY,21,South,1,3,1,139,19,2
1998,KY,21,South,1,3,2,128,3,1
1998,KY,21,South,1,3,3,136,3,1
1998,KY,21,South,1,5,0,137,5,2
1998,LA,22,South,0,1,0,0,1,1
1998,LA,22,South,0,1,0,128,1,11
1998,LA,22,South,0,1,0,130,1,2
1998,LA,22,South,0,1,0,131,1,1
1998,LA,22,South,0,1,0,136,1,4
1998,LA,22,South,0,1,0,138,1,2
1998,LA,22,South,0,1,2,128,1,1
1998,LA,22,South,0,2,1,128,2,1
1998,LA,22,South,0,2,2,0,2,1
1998,LA,22,South,0,3,0,11,3,1
1998,LA,22,South,0,3,0,128,3,1
1998,LA,22,South,0,3,0,136,3,1
1998,LA,22,South,0,3,1,2,19,1
1998,LA,22,South,0,3,1,3,19,1
1998,LA,22,South,0,3,1,130,3,1
1998,LA,22,South,0,3,2,128,3,5
1998,LA,22,South,0,3,3,128,3,1
1998,LA,22,South,0,5,0,0,5,8
1998,LA,22,South,0,5,0,128,5,1
1998,LA,22,South,0,7,1,128,7,1
1998,LA,22,South,1,1,0,0,1,3
1998,LA,22,South,1,1,0,8,1,1
1998,LA,22,South,1,1,0,128,1,26
1998,LA,22,South,1,1,0,130,1,6
1998,LA,22,South,1,1,0,131,1,3
1998,LA,22,South,1,1,0,136,1,1
1998,LA,22,South,1,1,0,137,1,1
1998,LA,22,South,1,1,0,138,1,4
1998,LA,22,South,1,1,0,139,1,1
1998,LA,22,South,1,1,3,128,17,1
1998,LA,22,South,1,3,0,2,3,1
1998,LA,22,South,1,3,0,11,3,1
1998,LA,22,South,1,3,0,128,3,1
1998,LA,22,South,1,3,1,0,3,1
1998,LA,22,South,1,3,1,0,19,2
1998,LA,22,South,1,3,1,9,3,1
1998,LA,22,South,1,3,1,9,19,1
1998,LA,22,South,1,3,1,11,3,1
1998,LA,22,South,1,3,1,11,19,2
1998,LA,22,South,1,3,1,128,3,4
1998,LA,22,South,1,3,1,128,19,1
1998,LA,22,South,1,3,1,137,3,1
1998,LA,22,South,1,3,2,136,3,1
1998,LA,22,South,1,5,0,0,5,3
1998,LA,22,South,1,5,0,128,5,3
1998,MA,25,Northeast,0,1,0,0,1,2
1998,MA,25,Northeast,0,1,0,10,1,2
1998,MA,25,Northeast,0,1,0,11,1,5
1998,MA,25,Northeast,0,1,0,128,1,21
1998,MA,25,Northeast,0,1,0,130,1,4
1998,MA,25,Northeast,0,1,0,136,1,1
1998,MA,25,Northeast,0,1,0,137,1,1
1998,MA,25,Northeast,0,1,0,138,1,3
1998,MA,25,Northeast,0,1,0,139,1,7
1998,MA,25,Northeast,0,1,1,0,17,1
1998,MA,25,Northeast,0,1,1,138,17,1
1998,MA,25,Northeast,0,3,0,9,3,1
1998,MA,25,Northeast,0,3,0,11,3,1
1998,MA,25,Northeast,0,3,0,130,3,1
1998,MA,25,Northeast,0,3,1,0,19,1
1998,MA,25,Northeast,0,3,1,10,3,2
1998,MA,25,Northeast,0,3,1,128,3,2
1998,MA,25,Northeast,0,3,1,130,3,7
1998,MA,25,Northeast,0,3,1,136,3,1
1998,MA,25,Northeast,0,3,1,136,19,1
1998,MA,25,Northeast,0,3,1,138,3,5
1998,MA,25,Northeast,0,3,1,138,19,1
1998,MA,25,Northeast,0,3,1,139,3,2
1998,MA,25,Northeast,0,3,2,11,3,1
1998,MA,25,Northeast,0,3,2,128,3,1
1998,MA,25,Northeast,0,3,2,130,3,1
1998,MA,25,Northeast,0,3,2,138,3,9
1998,MA,25,Northeast,0,3,2,139,3,2
1998,MA,25,Northeast,0,5,0,0,5,15
1998,MA,25,Northeast,0,5,0,8,5,3
1998,MA,25,Northeast,0,5,0,128,5,10
1998,MA,25,Northeast,0,5,2,128,5,1
1998,MA,25,Northeast,1,1,0,0,1,6
1998,MA,25,Northeast,1,1,0,1,1,1
1998,MA,25,Northeast,1,1,0,2,1,2
1998,MA,25,Northeast,1,1,0,9,1,1
1998,MA,25,Northeast,1,1,0,10,1,2
1998,MA,25,Northeast,1,1,0,11,1,11
1998,MA,25,Northeast,1,1,0,128,1,24
1998,MA,25,Northeast,1,1,0,130,1,10
1998,MA,25,Northeast,1,1,0,131,1,1
1998,MA,25,Northeast,1,1,0,136,1,4
1998,MA,25,Northeast,1,1,0,138,1,6
1998,MA,25,Northeast,1,1,0,139,1,18
1998,MA,25,Northeast,1,1,1,2,1,1
1998,MA,25,Northeast,1,1,2,130,1,1
1998,MA,25,Northeast,1,2,2,0,2,1
1998,MA,25,Northeast,1,3,0,11,3,6
1998,MA,25,Northeast,1,3,0,139,3,1
1998,MA,25,Northeast,1,3,1,0,3,2
1998,MA,25,Northeast,1,3,1,11,3,2
1998,MA,25,Northeast,1,3,1,128,3,3
1998,MA,25,Northeast,1,3,1,130,3,2
1998,MA,25,Northeast,1,3,1,137,3,1
1998,MA,25,Northeast,1,3,1,138,19,2
1998,MA,25,Northeast,1,3,1,139,3,5
1998,MA,25,Northeast,1,3,1,139,19,2
1998,MA,25,Northeast,1,3,2,2,3,1
1998,MA,25,Northeast,1,3,2,138,3,3
1998,MA,25,Northeast,1,3,2,139,3,2
1998,MA,25,Northeast,1,3,3,2,3,2
1998,MA,25,Northeast,1,3,3,11,19,1
1998,MA,25,Northeast,1,3,3,128,19,1
1998,MA,25,Northeast,1,3,3,139,3,1
1998,MA,25,Northeast,1,5,0,0,5,7
1998,MA,25,Northeast,1,5,0,1,5,1
1998,MA,25,Northeast,1,5,0,128,5,2
1998,MA,25,Northeast,1,5,0,136,5,1
1998,MA,25,Northeast,1,5,0,139,5,2
1998,MD,24,South,0,0,0,0,0,3
1998,MD,24,South,0,1,0,0,1,8
1998,MD,24,South,0,1,0,2,1,2
1998,MD,24,South,0,1,0,11,1,1
1998,MD,24,South,0,1,0,128,1,38
1998,MD,24,South,0,1,0,130,1,4
1998,MD,24,South,0,1,0,131,1,1
1998,MD,24,South,0,1,0,136,1,14
1998,MD,24,South,0,1,0,138,1,10
1998,MD,24,South,0,1,0,139,1,4
1998,MD,24,South,0,1,1,128,17,1
1998,MD,24,South,0,2,1,128,2,1
1998,MD,24,South,0,2,1,136,2,1
1998,MD,24,South,0,3,1,0,3,4
1998,MD,24,South,0,3,1,0,19,1
1998,MD,24,South,0,3,1,8,3,1
1998,MD,24,South,0,3,1,11,3,2
1998,MD,24,South,0,3,1,128,3,5
1998,MD,24,South,0,3,1,130,3,3
1998,MD,24,South,0,3,1,137,3,1
1998,MD,24,South,0,3,1,138,3,3
1998,MD,24,South,0,3,2,128,3,5
1998,MD,24,South,0,3,2,136,3,1
1998,MD,24,South,0,3,3,138,3,3
1998,MD,24,South,0,5,0,0,5,10
1998,MD,24,South,1,1,0,0,1,11
1998,MD,24,South,1,1,0,2,1,1
1998,MD,24,South,1,1,0,8,1,7
1998,MD,24,South,1,1,0,10,1,2
1998,MD,24,South,1,1,0,11,1,2
1998,MD,24,South,1,1,0,128,1,50
1998,MD,24,South,1,1,0,130,1,3
1998,MD,24,South,1,1,0,131,1,1
1998,MD,24,South,1,1,0,136,1,20
1998,MD,24,South,1,1,0,138,1,16
1998,MD,24,South,1,1,0,139,1,3
1998,MD,24,South,1,1,1,8,17,1
1998,MD,24,South,1,1,1,128,17,1
1998,MD,24,South,1,1,2,136,1,1
1998,MD,24,South,1,2,0,9,2,1
1998,MD,24,South,1,2,2,0,2,1
1998,MD,24,South,1,3,0,11,3,1
1998,MD,24,South,1,3,0,128,3,1
1998,MD,24,South,1,3,1,0,3,1
1998,MD,24,South,1,3,1,0,19,1
1998,MD,24,South,1,3,1,10,3,3
1998,MD,24,South,1,3,1,11,3,2
1998,MD,24,South,1,3,1,128,3,5
1998,MD,24,South,1,3,1,130,3,2
1998,MD,24,South,1,3,1,136,3,1
1998,MD,24,South,1,3,1,138,3,2
1998,MD,24,South,1,3,1,138,19,1
1998,MD,24,South,1,3,1,139,3,2
1998,MD,24,South,1,3,2,128,3,1
1998,MD,24,South,1,3,2,136,3,1
1998,MD,24,South,1,3,3,138,3,3
1998,MD,24,South,1,5,0,0,5,3
1998,MD,24,South,1,5,0,10,5,1
1998,MD,24,South,1,5,0,128,5,2
1998,MD,24,South,1,7,3,128,7,1
1998,ME,23,Northeast,0,0,0,0,0,3
1998,ME,23,Northeast,0,1,0,0,1,9
1998,ME,23,Northeast,0,1,0,8,1,4
1998,ME,23,Northeast,0,1,0,9,1,1
1998,ME,23,Northeast,0,1,0,10,1,2
1998,ME,23,Northeast,0,1,0,11,1,2
1998,ME,23,Northeast,0,1,0,128,1,12
1998,ME,23,Northeast,0,1,0,129,1,1
1998,ME,23,Northeast,0,1,0,130,1,8
1998,ME,23,Northeast,0,1,0,136,1,3
1998,ME,23,Northeast,0,1,0,138,1,9
1998,ME,23,Northeast,0,1,0,139,1,1
1998,ME,23,Northeast,0,3,0,0,3,1
1998,ME,23,Northeast,0,3,1,10,3,1
1998,ME,23,Northeast,0,3,1,128,3,1
1998,ME,23,Northeast,0,3,1,130,3,1
1998,ME,23,Northeast,0,3,2,130,3,1
1998,ME,23,Northeast,0,5,0,2,5,3
1998,ME,23,Northeast,1,1,0,0,1,14
1998,ME,23,Northeast,1,1,0,1,1,1
1998,ME,23,Northeast,1,1,0,8,1,1
1998,ME,23,Northeast,1,1,0,10,1,4
1998,ME,23,Northeast,1,1,0,11,1,2
1998,ME,23,Northeast,1,1,0,128,1,25
1998,ME,23,Northeast,1,1,0,130,1,4
1998,ME,23,Northeast,1,1,0,136,1,6
1998,ME,23,Northeast,1,1,0,138,1,13
1998,ME,23,Northeast,1,1,0,139,1,6
1998,ME,23,Northeast,1,1,1,11,1,1
1998,ME,23,Northeast,1,1,1,128,17,2
1998,ME,23,Northeast,1,1,1,130,1,1
1998,ME,23,Northeast,1,1,1,138,17,1
1998,ME,23,Northeast,1,3,0,128,3,1
1998,ME,23,Northeast,1,3,0,138,3,1
1998,ME,23,Northeast,1,3,0,139,3,2
1998,ME,23,Northeast,1,3,1,11,19,1
1998,ME,23,Northeast,1,3,1,128,3,1
1998,ME,23,Northeast,1,3,1,139,3,1
1998,ME,23,Northeast,1,5,0,2,5,1
1998,ME,23,Northeast,1,7,1,139,23,1
1998,MI,26,Midwest,0,0,0,0,0,1
1998,MI,26,Midwest,0,1,0,0,1,8
1998,MI,26,Midwest,0,1,0,2,1,3
1998,MI,26,Midwest,0,1,0,8,1,13
1998,MI,26,Midwest,0,1,0,9,1,2
1998,MI,26,Midwest,0,1,0,10,1,5
1998,MI,26,Midwest,0,1,0,11,1,5
1998,MI,26,Midwest,0,1,0,128,1,15
1998,MI,26,Midwest,0,1,0,130,1,10
1998,MI,26,Midwest,0,1,0,136,1,8
1998,MI,26,Midwest,0,1,0,137,1,3
1998,MI,26,Midwest,0,1,0,138,1,19
1998,MI,26,Midwest,0,1,0,139,1,11
1998,MI,26,Midwest,0,1,1,8,17,1
1998,MI,26,Midwest,0,1,1,139,1,1
1998,MI,26,Midwest,0,2,0,11,2,1
1998,MI,26,Midwest,0,2,2,0,2,1
1998,MI,26,Midwest,0,3,0,9,3,1
1998,MI,26,Midwest,0,3,1,10,3,1
1998,MI,26,Midwest,0,3,1,11,3,1
1998,MI,26,Midwest,0,3,1,130,3,1
1998,MI,26,Midwest,0,3,1,138,3,1
1998,MI,26,Midwest,0,3,1,139,3,2
1998,MI,26,Midwest,0,3,2,136,3,1
1998,MI,26,Midwest,0,3,2,138,3,2
1998,MI,26,Midwest,0,3,2,139,3,1
1998,MI,26,Midwest,0,3,3,138,3,1
1998,MI,26,Midwest,0,5,0,0,5,2
1998,MI,26,Midwest,0,5,0,10,5,1
1998,MI,26,Midwest,0,5,0,128,5,1
1998,MI,26,Midwest,0,5,0,136,5,1
1998,MI,26,Midwest,0,5,0,138,5,2
1998,MI,26,Midwest,1,1,0,0,1,14
1998,MI,26,Midwest,1,1,0,2,1,5
1998,MI,26,Midwest,1,1,0,3,1,1
1998,MI,26,Midwest,1,1,0,8,1,11
1998,MI,26,Midwest,1,1,0,9,1,2
1998,MI,26,Midwest,1,1,0,10,1,13
1998,MI,26,Midwest,1,1,0,11,1,4
1998,MI,26,Midwest,1,1,0,128,1,35
1998,MI,26,Midwest,1,1,0,130,1,6
1998,MI,26,Midwest,1,1,0,136,1,12
1998,MI,26,Midwest,1,1,0,137,1,2
1998,MI,26,Midwest,1,1,0,138,1,19
1998,MI,26,Midwest,1,1,0,139,1,8
1998,MI,26,Midwest,1,1,1,0,17,1
1998,MI,26,Midwest,1,1,1,128,17,1
1998,MI,26,Midwest,1,1,1,137,1,1
1998,MI,26,Midwest,1,2,2,128,2,1
1998,MI,26,Midwest,1,3,0,11,3,4
1998,MI,26,Midwest,1,3,1,0,3,2
1998,MI,26,Midwest,1,3,1,128,19,1
1998,MI,26,Midwest,1,3,1,138,3,1
1998,MI,26,Midwest,1,3,2,128,3,3
1998,MI,26,Midwest,1,3,3,130,3,1
1998,MI,26,Midwest,1,5,0,0,5,1
1998,MI,26,Midwest,1,5,0,128,5,1
1998,MI,26,Midwest,1,5,0,138,5,1
1998,MI,26,Midwest,1,7,2,139,7,1
1998,MN,27,Midwest,0,0,0,0,0,1
1998,MN,27,Midwest,0,1,0,0,1,2
1998,MN,27,Midwest,0,1,0,8,1,4
1998,MN,27,Midwest,0,1,0,11,1,1
1998,MN,27,Midwest,0,1,0,128,1,19
1998,MN,27,Midwest,0,1,0,136,1,24
1998,MN,27,Midwest,0,1,0,138,1,8
1998,MN,27,Midwest,0,1,0,139,1,3
1998,MN,27,Midwest,0,1,1,8,17,2
1998,MN,27,Midwest,0,1,1,136,17,1
1998,MN,27,Midwest,0,2,2,128,2,1
